#{"t_start": 1777040594.7399514, "env_id": "None"}
r,l,t
-2.344954,100,812.347285
-1.304089,100,812.669308
-2.918616,100,813.002398
-1.660854,100,813.368338
-2.589596,100,813.692104
-0.67819,100,814.025707
-1.467442,100,814.426906
-1.026901,100,814.927564
-1.249279,100,815.309458
-2.019756,100,815.664874
-2.262315,100,815.972016
-1.326477,100,816.268755
-2.717107,100,816.594521
-0.600754,100,816.896989
-0.606293,100,828.098548
-3.247896,100,828.421356
-2.08016,100,828.728361
-0.579495,100,829.040544
-2.540991,100,829.353927
-0.856417,100,829.672827
-0.92936,100,829.981614
-2.955138,100,830.295158
-2.761346,100,830.646243
-2.289428,100,830.998385
-2.315585,100,831.332387
-1.880942,100,831.668865
-1.949332,100,831.994566
-2.828659,100,832.327232
-3.018148,100,832.682853
-0.730796,100,833.022681
-2.07954,100,833.360566
-1.542693,100,833.683706
-2.007207,100,834.018987
-1.936875,100,834.342072
-3.815898,100,834.662225
-2.882659,100,845.510616
-2.58778,100,845.81616
-0.805614,100,846.134896
-2.223586,100,846.442614
-2.908176,100,846.739351
-1.726853,100,847.067688
-2.591855,100,847.36603
-4.542503,100,847.687237
-1.679399,100,848.007005
-1.147655,100,848.298133
-3.024526,100,848.616785
-2.006249,100,848.926377
-2.055332,100,849.225842
-3.950288,100,849.51787
-1.889183,100,849.838873
-1.501229,100,850.158598
-1.801376,100,850.457714
-3.097262,100,850.774252
-0.91015,100,851.114897
-2.382171,100,851.433759
