#{"t_start": 1777452907.7751002, "env_id": "Reacher-v5"}
r,l,t
-50.535347,50,299.372854
-49.708065,50,299.541072
-43.203137,50,308.487818
-47.821554,50,308.643204
-44.414102,50,308.797451
-46.751641,50,308.952811
-38.059654,50,309.107461
-43.959459,50,309.259391
-46.403266,50,309.418022
-47.757584,50,309.579287
-41.701179,50,309.745845
-45.842831,50,309.920398
-46.147306,50,310.074602
-41.750076,50,310.231145
-49.293462,50,310.38461
-37.222206,50,310.541004
-44.991935,50,310.701703
-51.393364,50,310.856053
-49.618731,50,311.014376
-46.037155,50,311.166399
-52.250768,50,311.319074
-50.538574,50,311.479052
-38.602034,50,311.646935
-48.428211,50,311.825386
-48.416546,50,312.003227
-53.304881,50,312.150537
-45.964546,50,312.304662
-46.91584,50,312.461474
-48.50872,50,312.619888
-49.915142,50,312.7763
-46.882875,50,312.946058
-44.169263,50,313.100927
-44.47533,50,313.247261
-42.925485,50,313.403987
-41.852334,50,313.581851
-46.275715,50,313.733166
-38.865816,50,313.906224
-47.34015,50,314.077212
-41.972883,50,314.226363
-37.693005,50,314.377986
-44.993032,50,314.536967
-41.776259,50,314.694343
-41.26472,50,314.849273
-46.476659,50,323.387024
-42.992674,50,323.538926
-50.193786,50,323.698361
-44.368411,50,323.852904
-45.938566,50,324.005832
-40.164463,50,324.1606
-45.302678,50,324.312079
-47.468815,50,324.467256
-43.780318,50,324.649063
-43.205809,50,324.811703
-41.867664,50,324.961291
-40.779273,50,325.113248
-45.081355,50,325.267777
-45.047142,50,325.428111
-40.389261,50,325.585782
-47.484279,50,325.744134
-48.399598,50,325.897775
-48.812985,50,326.049975
-46.188298,50,326.203009
-41.60113,50,326.353107
-44.20073,50,326.504747
-40.428936,50,326.677427
-47.61329,50,326.853506
-54.15276,50,327.005095
-43.665007,50,327.162901
-36.447865,50,327.317247
-41.19746,50,327.468586
-41.72216,50,327.623664
-43.162325,50,327.780131
-43.076605,50,327.936358
-45.405452,50,328.086146
-45.150385,50,328.241654
-40.47231,50,328.390283
-37.259546,50,328.549168
-41.853769,50,328.710914
-44.525248,50,328.890171
-43.155287,50,329.047491
-42.200132,50,329.193798
-36.361486,50,329.353477
-38.89426,50,329.5054
-48.289931,50,329.662074
-43.138732,50,338.462551
-40.678638,50,338.618951
-39.181836,50,338.771601
-32.525466,50,338.923811
-45.901522,50,339.095649
-28.702739,50,339.247687
-40.541997,50,339.407696
-39.063175,50,339.591457
-44.482937,50,339.745698
-37.200766,50,339.893121
-39.988627,50,340.054782
-42.90061,50,340.203102
-35.321058,50,340.356647
-34.605082,50,340.515248
-43.207432,50,340.671992
-38.79519,50,340.821413
-45.130302,50,340.971002
-40.248323,50,341.124351
-41.045786,50,341.274058
-38.376476,50,341.423386
-33.27631,50,341.603388
-37.149905,50,341.782779
-39.098518,50,341.948958
-36.941382,50,342.113956
-35.950585,50,342.264381
-44.738735,50,342.41593
-30.697162,50,342.608666
-37.609831,50,342.824045
-40.296563,50,343.015445
-39.48049,50,343.204445
-41.319499,50,343.387977
-43.528999,50,343.572682
-40.274112,50,343.759542
-44.954732,50,343.957199
-36.57653,50,344.137649
-42.904327,50,344.308804
-35.737514,50,344.475421
-38.136668,50,344.669393
-42.218708,50,344.846332
-36.905706,50,345.002849
-39.953234,50,345.160471
-49.905379,50,353.947597
-34.044127,50,354.119426
-40.624297,50,354.300926
-43.397979,50,354.45546
-35.44686,50,354.63137
-30.818644,50,354.785103
-37.964944,50,354.944248
-36.805671,50,355.099905
-33.1719,50,355.247344
-37.024578,50,355.402625
-37.017466,50,355.553345
-38.95028,50,355.707115
