#{"t_start": 1776854776.4428172, "env_id": "Reacher-v5"}
r,l,t
-12.84833,50,842.537069
-8.919619,50,843.564463
-11.199206,50,844.61524
-8.384301,50,845.714191
-5.325119,50,846.761919
-7.242073,50,847.809551
-6.66029,50,848.882258
-8.28084,50,849.902163
-6.0246,50,850.987487
-6.860829,50,852.071427
-13.05958,50,853.13608
-6.766787,50,854.401214
-8.499298,50,855.545372
-16.701021,50,856.605427
-12.049738,50,857.683537
-14.744616,50,858.784868
-9.762831,50,859.849776
-11.253408,50,860.958268
-17.639544,50,862.042704
-15.149957,50,863.074812
-8.079619,50,864.140039
-13.87238,50,865.180079
-14.437371,50,866.205551
-7.097275,50,867.221356
-6.295784,50,868.293704
-12.621284,50,869.466659
-11.545566,50,870.745894
-14.228804,50,871.853312
-5.232179,50,873.01065
-7.543089,50,874.123673
-7.682591,50,875.308391
-8.836557,50,876.400886
-5.769096,50,877.540308
-5.861772,50,878.647751
-11.950428,50,879.677369
-8.03934,50,880.742117
-15.832503,50,881.76899
-13.252953,50,882.799238
-13.600999,50,883.825838
-5.504517,50,884.850853
-5.84386,50,885.896008
-10.195552,50,886.94651
-5.26417,50,887.961592
-6.030401,50,888.975946
-14.672436,50,889.991071
-13.68175,50,891.019603
-12.04376,50,892.083271
-15.65588,50,893.106315
-8.020165,50,894.117307
-10.820691,50,895.148399
-7.719397,50,896.167792
-14.754579,50,897.227034
-13.835542,50,898.247579
-9.358277,50,899.271358
-15.017889,50,900.29179
-15.585194,50,901.316345
-7.672048,50,902.353315
-9.650325,50,903.397118
-7.918892,50,904.413612
-12.302175,50,905.42968
-15.741191,50,906.43791
-12.764009,50,907.465532
-7.318594,50,908.509939
-8.421157,50,909.551083
-9.775713,50,910.564845
-7.522585,50,911.599664
-14.586502,50,912.626606
-8.306009,50,913.669323
-14.549649,50,914.693928
-15.558825,50,915.70843
-9.129912,50,916.729275
-10.865219,50,917.743289
-9.713966,50,918.749091
-15.852411,50,919.814244
-7.212064,50,920.832564
-8.111822,50,921.862259
-11.394423,50,922.871432
-9.833292,50,923.886851
-5.906357,50,924.955504
-6.111085,50,925.992162
-12.723756,50,927.003501
-14.573523,50,928.01651
-9.349329,50,929.028388
-9.206565,50,930.081838
-9.99697,50,931.098912
-11.727182,50,932.116207
-10.907579,50,933.136671
-7.555847,50,934.152513
-9.628496,50,935.169933
-12.054245,50,936.250993
-10.941956,50,937.272426
-6.420294,50,938.292624
-12.20687,50,939.307323
-6.780648,50,940.327618
-8.017534,50,941.386245
-16.76693,50,942.428233
-5.671326,50,943.432309
-7.402201,50,944.4527
-7.144604,50,945.472673
-6.665474,50,946.511371
-11.560825,50,947.549979
-14.850074,50,948.577226
-6.132342,50,949.589699
-11.463816,50,950.611715
-16.910109,50,951.623034
-6.029672,50,952.672814
-15.2849,50,953.702883
-13.432299,50,954.724743
-10.278476,50,955.738655
-12.222987,50,956.748971
-14.203178,50,957.798704
-7.447004,50,958.842387
-17.154504,50,959.865477
-6.751107,50,960.875028
-12.61065,50,961.899719
-14.468529,50,962.913386
-6.061796,50,963.973907
-9.449063,50,964.986486
-7.957608,50,966.028879
-8.559523,50,967.043309
-15.340535,50,968.064175
