#{"t_start": 1777465446.5311227, "env_id": "Reacher-v5"}
r,l,t
-7.039731,50,3200.594786
-11.229662,50,3204.051026
-8.488486,50,3207.715594
-6.033272,50,3211.165545
-11.352477,50,3214.591465
-13.294994,50,3218.1431
-9.618357,50,3221.628255
-8.399114,50,3225.326429
-8.906594,50,3228.860522
-13.32778,50,3232.608126
-7.875715,50,3235.915204
-6.434105,50,3239.152077
-8.257012,50,3242.462992
-7.887484,50,3245.731775
-7.29179,50,3249.015838
-10.58921,50,3252.284414
-12.2174,50,3255.583077
-6.98584,50,3258.863804
-10.942646,50,3262.148518
-12.362471,50,3265.425866
-10.514456,50,3268.912992
-10.688523,50,3272.794695
-9.743145,50,3276.422556
-7.510486,50,3280.03464
-11.85495,50,3283.332719
-9.082242,50,3286.680346
-12.873592,50,3290.254719
-10.113358,50,3293.74184
-13.716282,50,3297.110916
-7.40174,50,3300.693526
-9.54315,50,3305.011605
-11.883461,50,3309.228505
-13.590413,50,3313.355606
-6.645246,50,3317.257082
-8.440138,50,3320.935877
-13.82824,50,3324.487054
-9.403558,50,3327.924051
-8.358197,50,3331.232288
-13.343578,50,3334.536378
-9.652849,50,3338.06818
-9.709728,50,3341.518688
-8.946916,50,3345.209719
-8.348318,50,3348.727818
-9.394107,50,3352.022786
-7.982251,50,3355.506345
-9.176342,50,3359.222657
-11.748303,50,3362.740872
-6.681343,50,3366.463878
-9.289378,50,3370.35617
-5.838517,50,3374.107201
-11.726952,50,3377.931048
-7.14137,50,3381.058412
-11.587125,50,3384.227393
-12.525702,50,3387.478645
-9.872049,50,3390.649169
-11.237496,50,3393.704096
-11.620852,50,3396.733864
-8.593856,50,3399.960857
-11.39284,50,3403.029219
-11.959883,50,3406.38928
-6.803239,50,3409.652605
