#{"t_start": 1777454935.6719968, "env_id": "Reacher-v5"}
r,l,t
-9.848226,50,2740.058734
-6.764699,50,2744.932678
-7.518264,50,2749.947829
-11.792991,50,2754.9851
-9.694684,50,2760.255647
-8.001127,50,2765.487369
-8.356675,50,2770.595467
-7.73678,50,2776.001131
-6.601539,50,2781.086242
-10.191104,50,2785.916419
-13.03125,50,2790.862418
-13.69813,50,2795.930245
-10.092002,50,2800.812071
-10.296825,50,2805.653536
-11.965651,50,2810.777503
-9.795233,50,2816.354982
-7.489243,50,2821.553875
-12.589403,50,2826.44312
-8.585098,50,2831.411256
-15.076186,50,2836.686805
-14.56881,50,2841.830792
-5.967132,50,2846.710613
-9.828722,50,2851.536967
-10.907742,50,2856.790876
-10.850318,50,2861.609018
-11.332244,50,2866.441147
-9.464982,50,2871.5305
-11.997765,50,2876.804049
-14.214412,50,2881.864977
-12.234602,50,2886.752236
-13.598437,50,2891.661369
-10.468668,50,2896.607377
-9.643773,50,2901.79108
-15.614184,50,2906.932847
-12.280737,50,2911.978138
-11.112551,50,2916.91224
-14.637776,50,2921.693042
-12.07389,50,2926.468377
-11.736514,50,2931.522288
-6.651103,50,2936.793595
-12.757534,50,2941.572498
-14.240751,50,2946.39952
-11.130114,50,2951.289059
-6.358896,50,2956.219433
-12.237592,50,2960.989873
-3.342212,50,2965.926626
-6.974419,50,2970.992808
-6.811559,50,2976.153662
-12.028248,50,2980.90329
-4.573413,50,2985.689435
-13.80724,50,2990.901407
-10.913482,50,2996.072807
-15.107653,50,3001.171617
-7.597816,50,3006.035191
-6.714172,50,3010.83995
-11.733947,50,3015.782667
-11.280281,50,3020.651161
-9.976502,50,3025.706977
-10.48155,50,3030.923055
-7.773187,50,3036.272536
-8.183877,50,3041.675812
-12.666398,50,3046.527465
-15.522107,50,3051.528439
-11.428071,50,3056.702142
-8.956625,50,3061.704835
-10.464264,50,3066.600097
-14.004013,50,3071.482147
-10.258369,50,3076.378392
-15.895232,50,3081.220073
-13.40791,50,3086.188419
-6.403489,50,3091.034599
-12.706979,50,3095.947092
-9.853671,50,3100.857567
-14.247226,50,3106.077103
-9.733861,50,3111.275564
-15.692233,50,3116.475426
-10.50509,50,3121.534342
-12.145585,50,3126.379057
-13.724805,50,3131.261092
-15.201826,50,3136.372359
-8.929544,50,3141.317079
-6.960556,50,3146.235823
-10.545219,50,3151.144207
-8.497033,50,3157.166416
-9.621853,50,3162.555671
-15.291131,50,3167.509816
-12.878567,50,3172.968675
-8.59224,50,3178.49639
-14.246065,50,3183.65418
-10.763681,50,3188.528597
-8.331319,50,3193.360276
-13.127532,50,3198.255342
-10.100984,50,3203.157904
-11.663454,50,3207.949109
-9.490564,50,3212.679267
-8.476984,50,3217.670966
-13.73609,50,3222.526166
-9.790311,50,3227.277629
-14.378776,50,3232.247947
-8.703132,50,3237.933182
-12.659093,50,3243.083683
-10.84757,50,3248.111022
-14.359956,50,3252.958868
-9.314674,50,3258.110087
-7.366598,50,3263.018708
-7.166199,50,3267.823488
-14.501051,50,3272.550602
-11.100495,50,3277.439263
-14.519294,50,3282.267383
-7.730089,50,3287.100307
-10.514886,50,3292.007432
-9.949219,50,3297.082518
-8.710086,50,3301.985849
-8.165645,50,3307.465509
-6.519476,50,3312.76487
-9.751747,50,3317.676769
-7.418692,50,3322.453466
-10.765859,50,3327.302337
-10.838035,50,3332.230005
-9.649834,50,3337.18942
-9.003721,50,3342.087399
-15.644385,50,3347.048697
-11.110269,50,3352.100782
-13.631474,50,3357.556583
-8.271008,50,3362.866784
-9.059994,50,3367.973612
-12.736508,50,3372.961003
-12.038719,50,3378.172359
-18.481713,50,3383.251639
-11.218078,50,3388.173005
-9.625708,50,3393.064427
-8.52769,50,3398.079925
-13.612605,50,3403.152062
-14.345985,50,3407.985959
-17.398442,50,3412.92279
-8.843329,50,3418.488707
-11.573982,50,3424.665847
-15.450705,50,3429.653771
-8.905591,50,3434.692257
-10.468194,50,3439.641642
-10.039735,50,3444.716457
-14.140563,50,3449.967288
-11.126529,50,3454.977139
-10.446113,50,3460.130115
-14.557743,50,3465.100066
-10.227125,50,3470.156744
-16.490352,50,3475.24385
-13.222583,50,3480.534802
-12.184504,50,3485.514891
-11.426129,50,3490.519113
-8.966949,50,3495.449454
-9.50486,50,3500.649926
-17.578186,50,3505.795783
-10.897549,50,3510.806904
-14.146116,50,3515.905627
-10.157146,50,3520.956221
-11.76813,50,3525.891098
-12.811609,50,3530.909545
-9.040903,50,3536.288239
-8.505828,50,3541.27763
-4.460132,50,3546.217377
-11.891743,50,3551.165618
-12.409025,50,3556.115085
-15.581228,50,3561.100444
-7.428234,50,3566.297963
-17.14211,50,3571.216625
-6.665235,50,3576.174521
-10.541512,50,3581.438331
-14.216247,50,3586.553575
-13.799036,50,3591.546888
-10.270554,50,3596.607045
-8.403759,50,3601.740392
-5.998526,50,3606.711485
-13.113335,50,3611.629451
-7.87128,50,3616.569041
-13.31558,50,3621.536593
